Ticker,Live_Price,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
PATH,10.8099,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,10.8099,,,,10.81000042,0,0,0,0,1,7,-10,Stage 4,10.52999973,12.44266672,-9.195289617,10.62008797,10.83308648,11.79351186,12.09074958,-6.836724118,1.122552329,-37.004659,-15.34847273,7.055537766,-44.06019677,0.014626094,0.014575175,0.018856168,-3.274785514,6.397643523,2.464457101,13.19999981,13.19999981,13.34000015,19.84000015,-18.10605624,45.51411121,FALSE,FALSE,FALSE,0.544285774,5.035020843,29223664,40053333.28,12,11,1,FALSE,2.659075914,0.278299512,1,FALSE
PDCC,10.1,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,10.1,,,,10.10000038,0,0,0,0,0,10,-10,Stage 4,10.19999981,11.89706659,-14.28770454,10.0180834,10.34404098,12.0013552,12.76037275,-11.13322082,-1.941745685,-26.91750648,-43.79520998,7.055537766,-33.97304425,0.013665453,0.014072009,0.019248802,-10.80463513,0.238191419,8.021390047,10.48999977,11.84000015,13.75,18.39999962,-3.717820764,45.10869244,TRUE,FALSE,FALSE,0.366856984,3.632247226,1410,11764.2,6,8,-2,FALSE,-0.980386565,2.020205873,0,FALSE
PDD,76.1,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,76.1,,,,76.09999847,0,0,0,0,-5,10,-10,Stage 4,76.55000305,100.6426674,-11.3824406,81.09803393,88.23172775,99.63150202,102.6050601,-7.669938509,-23.75513442,-32.91608177,-28.0378265,7.055537766,-39.97161954,0.10296445,0.12356072,0.158817065,-30.33841076,-2.573296787,-6.694457146,90.08999634,108.2300034,108.2300034,139.4100037,-15.52891379,45.41281366,FALSE,FALSE,TRUE,2.361785344,3.103528766,3620796,9315765.92,7,10,-3,FALSE,-0.587857034,0.065740198,1,FALSE
PDYN,5.765,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | distribution cluster,REGULAR,5.765,,,,5.764999866,0,0,8,0,-5,0,-10,Stage 4,5.820000172,6.380666685,-5.002481115,6.507743479,6.653409769,6.716711056,6.717615524,-0.438521522,-0.259521501,19.11156373,-39.12355117,7.055537766,12.05602597,0.007800132,0.009056362,0.009881493,-17.45037093,-14.84490572,-10.06240244,9,9.069999695,10,13,-35.94444593,55.65384718,FALSE,FALSE,TRUE,0.653428555,11.33440711,1162244,2014358.88,8,11,-3,FALSE,-0.945022398,1.051708038,0,FALSE
PERI,9.43,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,9.43,,,,9.430000305,0,0,0,4,-5,10,-10,Stage 4,9.210000038,9.380666701,-0.614493825,8.77493652,9.086941963,9.370365481,9.459084726,-0.810940029,-3.97148067,-4.651163015,-8.089667692,7.055537766,-11.70670078,0.012758933,0.012897575,0.013700898,-14.49443629,9.396756733,11.99525202,9.489999771,11.27000046,11.27000046,11.43999958,-0.632238856,17.56992438,FALSE,FALSE,FALSE,0.331428562,3.514618782,491542,493212.84,8,12,-4,FALSE,2.388710816,-0.317121912,1,FALSE
PINS,21.655,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,21.655,,,,21.65500069,0,0,0,0,0,7,-10,Stage 4,20.81999969,21.20066662,-13.26369196,20.53452263,20.36034618,22.29561058,23.52895899,-7.854871426,21.9313086,-17.12590363,-38.3575291,7.055537766,-24.18144139,0.029299544,0.027784846,0.035119373,2.178510573,11.05128557,7.149934031,22.36499977,24.70999908,24.70999908,39.93000031,-3.174599114,45.76759198,FALSE,FALSE,FALSE,1.090357372,5.035129703,5606505,19641236.1,7,8,-1,FALSE,4.010571585,0.744358414,1,FALSE
PLTR,116.535,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,116.535,,,,116.5350037,0,0,0,0,0,7,-10,Stage 4,112.9300003,150.0570012,-8.2966149,125.9062789,133.8992513,144.5018849,144.2504761,-4.021163597,-18.54116759,-39.98300213,-19.21316904,7.055537766,-47.0385399,0.157673625,0.185023559,0.230591479,-22.50400976,-2.481168484,-8.949913581,163.6999969,163.6999969,163.6999969,207.5200043,-28.81184738,43.84396624,FALSE,FALSE,TRUE,6.268929618,5.379439156,30112144,42686642.88,6,9,-3,FALSE,3.192245946,0.189160435,1,FALSE
PTC,114.6,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,114.6,,,,114.5999985,0,0,0,0,-5,7,-10,Stage 4,115.7200012,150.2460004,-11.43505542,122.3401669,132.0953926,149.5839803,154.8432948,-8.275500187,-16.72117,-35.05978485,-32.4053303,7.055537766,-42.11532261,0.155055534,0.183078828,0.237636539,-21.31607857,-0.347827414,0.80928762,146.9499969,153.9799957,168.5500031,219.6900024,-22.01428999,47.83558778,FALSE,FALSE,TRUE,5.464999608,4.768760629,580324,1754394.48,8,12,-4,FALSE,-0.967855803,-0.959295324,1,FALSE
RAIN,1.99,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,1.99,,,,1.99000001,0,0,0,0,-5,0,-10,Stage 4,1.929999948,3.085500006,-25.73709348,2.072702145,2.184227283,2.905950859,3.186275248,-18.45729304,-27.63636329,-72.3303666,-36.78526022,7.055537766,-79.38590437,0.0026925,0.002828298,0.005469974,-17.13949088,6.989247002,-2.450978101,2.619999886,2.782000065,3.789999962,8.520000458,-24.04579785,76.64319363,TRUE,TRUE,TRUE,0.277857116,13.96266909,9698,33915.96,6,13,-7,FALSE,3.108811587,1.530610755,1,FALSE
RBLX,54.64,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,54.64,,,,54.63999939,0,0,0,0,-5,7,-10,Stage 4,47.56000137,62.04500008,-26.9526005,47.27728694,49.06711174,63.35378072,67.74127467,-16.20207665,4.454211346,-33.26819587,-47.96190534,7.055537766,-40.32373363,0.073928747,0.065309424,0.115742189,-14.17464658,15.5912817,26.16023472,55.35160065,64.41999817,76.58000183,150.5899963,-1.28560195,63.71604973,FALSE,FALSE,FALSE,3.577614103,6.547610071,11028088,12513081.76,10,11,-1,FALSE,14.88645461,0.57058264,1,FALSE
REED,1.23,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster | excess volatility,REGULAR,1.23,,,,1.230000019,0,0,0,0,0,-5,-10,Stage 4,1.25,2.672333328,-38.12133362,1.514771619,2.09024064,3.199421965,3.669605347,-20.70492007,-67.11229904,-54.94505456,-80.47619076,7.055537766,-62.00059233,0.001664209,0.003179415,0.005703067,-72.45970135,-4.651158493,-27.64705973,2.180000067,4.349999905,5.96999979,12,-43.5779825,89.74999984,TRUE,FALSE,TRUE,0.233571427,18.98954663,12424,30662.48,6,9,-3,FALSE,-1.599998474,3.797474976,0,FALSE
SANG,3.75,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,3.75,,,,3.75,0,0,0,0,0,7,-10,Stage 4,3.730000019,4.37166667,-8.885646767,3.698685022,3.837281703,4.316386129,4.485039058,-8.48906059,-6.015037819,-25.44731921,-37.18592744,7.055537766,-32.50285698,0.005073807,0.005282526,0.006684816,-13.79934527,0.536192515,3.878119362,3.869999886,4.440000057,5.099999905,6.489999771,-3.100772328,42.21879611,FALSE,FALSE,FALSE,0.156428558,4.171428226,797,6105.94,6,7,-1,FALSE,0.536192515,1.351351351,0,FALSE
SEGG,0.885,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | excess volatility,REGULAR,0.885,,,,0.88499999,0,0,0,0,15,-5,-10,Stage 4,0.911000013,1.132966667,-36.00022618,1.18021072,1.261683478,1.944671561,2.603672495,-23.91039371,40.47619003,-6.150586107,-92.37068999,7.055537766,-13.20612387,0.001197418,0.001812602,0.002733922,45.10890524,-2.425580447,-26.85950723,2.049999952,2.579999924,2.579999924,13.80000019,-56.82926775,93.58695668,FALSE,FALSE,TRUE,0.226035718,25.54075942,248205,3339410.1,7,4,3,FALSE,-2.854009057,-3.804350608,1,FALSE
SHOP,115.9,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,115.9,,,,115.9000015,0,0,0,0,0,7,-10,Stage 4,116.8600006,128.5109996,-10.08626776,111.7070428,113.4383594,123.1734989,124.4824237,-5.798165574,3.620923654,-31.60224042,2.502875952,7.055537766,-38.65777818,0.156814457,0.154225278,0.198737489,-13.32091866,7.334689686,7.076869746,124.625,137.3000031,139.1000061,182.1900024,-7.001001785,36.3850925,FALSE,FALSE,FALSE,5.526785714,4.768581227,5792018,10764846.36,7,8,-1,FALSE,-0.821495019,-0.762051017,1,FALSE
SLAI,0.5084,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,0.5084,,,,0.508400023,0,0,0,0,5,0,-10,Stage 4,0.469999999,0.841666663,-37.43805743,0.518908611,0.636610229,0.997337888,1.170913627,-22.13383645,-29.3888885,-50.6407731,-74.83168179,7.055537766,-57.69631086,0.000687873,0.000923913,0.001863401,-43.87757044,18.23256152,10.52174212,0.819999993,0.980000019,1.149999976,8.069999695,-37.99999666,93.70012339,FALSE,FALSE,TRUE,0.061785709,12.15297124,76494,186875.88,2,5,-3,FALSE,8.17021793,5.938741479,0,FALSE
SMTK,0.2396,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | excess volatility,REGULAR,0.2396,,,,0.239600003,0,0,0,0,15,-5,-10,Stage 4,0.244000003,0.581966667,-47.46170696,0.300321828,0.31866225,0.622930852,0.831410625,-29.32137445,5.550662898,-85.20987642,-73.95652191,7.055537766,-92.26541418,0.000324182,0.000403979,0.001388376,-32.70241502,-20.13333559,-31.54285519,1.154999971,1.154999971,1.154999971,3.799999952,-79.2554105,93.69473669,FALSE,FALSE,TRUE,0.088135714,36.78452127,387894,12774931.88,9,5,4,FALSE,-1.803278658,-3.113625663,1,FALSE
SNT,1.98,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,1.98,,,,1.980000019,0,0,0,0,0,3,-10,Stage 4,1.960000038,3.244666664,-17.21381156,2.281530035,2.561897519,3.138403923,3.266425862,-12.23015408,-29.53736443,-53.95348997,-57.32758457,7.055537766,-61.00902774,0.00267897,0.003544072,0.005290551,-36.70956197,-2.463051873,-19.18367426,2.839999914,3.099999905,4.440000057,5.340000153,-30.28168736,62.92134902,TRUE,TRUE,TRUE,0.160714243,8.116880888,13207,29206.14,2,7,-5,FALSE,1.02040717,-2.463051873,1,FALSE
SOHU,12.12,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,12.12,,,,12.11999989,0,0,0,0,-5,10,-10,Stage 4,11.85000038,15.29433336,-1.639941406,12.83986048,13.81917934,14.73984684,14.7476458,-3.084133788,-20.68062764,-22.50639629,-6.119287151,7.055537766,-29.56193406,0.016398543,0.019346193,0.022167131,-26.80533505,0.414251798,-9.754284362,14,16.12000084,17.20999908,17.29999924,-13.42857225,29.9421941,FALSE,FALSE,TRUE,0.482857227,3.98397056,26114,54538.28,4,10,-6,FALSE,2.278476754,-0.410847908,2,FALSE
SPOK,10.515,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,10.515,,,,10.51500034,0,0,0,0,0,10,-10,Stage 4,10.64999962,11.97700005,-10.18372673,10.62159572,10.88244854,12.12939006,12.65261358,-8.652529397,-5.099274226,-19.30160738,-39.42972365,7.055537766,-26.35714514,0.014226955,0.014753283,0.018854773,-11.81550412,1.889541223,-3.532103566,11.01000023,11.67000008,13.97000027,19.30999947,-4.495911674,45.54634576,TRUE,TRUE,TRUE,0.306428841,2.914206668,106556,177295.12,4,8,-4,FALSE,-1.267598874,0.333977124,1,FALSE
SPT,7.5111,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,7.5111,,,,7.511099815,0,0,0,0,0,7,-10,Stage 4,7.480000019,7.697333384,-14.82424132,6.97444568,6.833676728,8.370029778,9.762251932,-16.62156943,35.82458464,-32.51482715,-63.03592555,7.055537766,-39.57036492,0.010162632,0.009119558,0.012771095,26.43106613,17.36093287,3.032919817,8.31000042,8.31000042,8.395000458,21.62999916,-9.613725197,65.27461809,FALSE,FALSE,FALSE,0.472571339,6.291639714,706022,1483948.44,5,6,-1,FALSE,0.415772677,-1.29960994,1,FALSE
SPWR,0.6457,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,0.6457,,,,0.645699978,0,0,0,0,-5,0,-10,Stage 4,0.629999995,1.305299991,-17.2988384,0.779695516,0.93319871,1.223065096,1.308384505,-15.97663182,-48.34400177,-62.01764943,-63.31250106,7.055537766,-69.07318719,0.000873642,0.001281116,0.002079763,-48.91670899,-6.959658134,-19.88833965,1.179999948,1.264999986,1.695000052,2.269999981,-45.27966046,71.55506681,FALSE,FALSE,TRUE,0.080564282,12.47704577,1132781,3227549.62,8,19,-11,FALSE,2.492060756,4.957736605,0,FALSE
SSTK,14.24,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,14.24,,,,14.23999977,0,0,0,0,0,7,-10,Stage 4,14.19999981,16.99000018,-12.21150502,14.25467023,15.10769583,17.05485219,17.91339471,-8.681951232,-11.44278707,-21.7152317,-23.44086302,7.055537766,-28.77076947,0.019266935,0.021101136,0.026934742,-24.56005978,-9.357099067,-0.349896367,16.46999931,18.46999931,19.45999908,29.5,-13.53976706,51.72881434,TRUE,FALSE,TRUE,0.989642824,6.949739047,123700,469620,8,8,0,FALSE,0.281689876,0.493999255,1,FALSE
STNE,10.78,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,10.78,,,,10.77999973,0,0,0,0,0,10,-10,Stage 4,10.98999977,13.69400002,-13.81278061,10.88887075,11.51767899,13.27683323,13.59228512,-10.19282478,-19.91084916,-26.51670295,-27.89297745,7.055537766,-33.57224072,0.014585503,0.01541859,0.021829523,-33.06694832,0.372439131,-4.26288176,11.76000023,15.81000042,18.19000053,19.95000076,-8.333337388,45.96491569,TRUE,FALSE,TRUE,0.424285548,3.935858614,1855685,5793483.7,7,8,-1,FALSE,-1.910828412,-0.461682282,2,FALSE
TASK,4.78,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,4.78,,,,4.78000021,0,0,0,0,0,7,-10,Stage 4,4.730000019,8.789833323,-22.95477137,5.264176756,6.071339354,8.658683891,9.573841218,-20.14710476,-26.00618914,-58.36236585,-71.53067332,7.055537766,-65.41790362,0.006467413,0.008082894,0.015233888,-38.25952837,-4.208408235,-12.7737191,6.619999886,7.539999962,11.53999996,18.38999939,-27.79455752,74.00761083,FALSE,FALSE,TRUE,0.278214318,5.820382975,258438,615118.76,5,8,-3,FALSE,1.057086481,-0.416666253,1,FALSE
TEL,197.81,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,197.81,,,,197.8099976,0,0,0,0,-5,10,-10,Stage 4,197.7400055,219.0886668,-2.880058482,206.8754398,210.0847641,213.0900148,210.7603971,-0.153784347,-2.142080659,-14.70030066,17.01271457,7.055537766,-21.75583843,0.267639923,0.28708828,0.321180698,-20.58853845,-6.996099822,-5.9749059,223.7599945,252.5599976,252.5599976,252.5599976,-11.59724597,21.67801731,FALSE,TRUE,TRUE,7.81893049,3.952747882,815768,2886083.36,9,14,-5,FALSE,0.035396007,1.430619026,0,FALSE
TOST,27.825,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,27.825,,,,27.82500076,0,0,0,0,1,7,-10,Stage 4,27.07999992,28.98466644,-10.79536714,25.4537305,25.82229041,29.04466366,30.25408088,-8.826062888,8.521846433,-23.74623326,-34.51400409,7.055537766,-30.80177103,0.037647647,0.035280322,0.045565675,-7.312816502,14.69497321,12.10717609,28.32999992,30.36000061,31.04999924,49.65999985,-1.782559697,43.96898742,FALSE,FALSE,FALSE,1.160714149,4.171479309,8564312,11682686.24,11,10,1,FALSE,2.751110935,-0.908116672,1,FALSE
TTAN,69.12,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,69.12,,,,69.12000275,0,0,0,0,1,7,-10,Stage 4,69.19999695,76.24466629,-11.29630832,66.83206886,66.61877801,74.73385516,78.65036564,-9.864693833,14.45604147,-36.10648683,-35.13513107,7.055537766,-43.16202459,0.093520411,0.088475603,0.119524072,4.340164404,10.46828046,3.519554024,84.08999634,84.08999634,84.08999634,119.9899979,-17.80234777,42.39519629,FALSE,FALSE,FALSE,3.990985598,5.773995138,655393,1575841.86,13,11,2,FALSE,-0.115598562,-0.06505916,1,FALSE
TTD,18.66,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,18.66,,,,18.65999985,0,0,0,0,-5,7,-10,Stage 4,18.37000084,27.01600005,-23.93001956,19.14261895,20.90152047,29.1004039,33.88189539,-19.79045033,-12.31203362,-51.04931697,-72.56689096,7.055537766,-58.10485474,0.025247262,0.028969212,0.047801188,-22.16611036,3.551605846,-3.215771873,23.56999969,24.87000084,32.90000153,91.44999695,-20.83156517,79.59540681,FALSE,FALSE,TRUE,0.997856685,5.347570703,9685185,20683849.7,9,10,-1,FALSE,1.578655389,-1.789474487,1,FALSE
TYL,289.84,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,289.84,,,,289.8399963,0,0,0,0,-5,7,-10,Stage 4,294.3999939,360.915333,-14.09157284,294.6976685,310.3097633,364.6012658,387.9469435,-11.40786832,-13.22935144,-37.17159635,-49.78517148,7.055537766,-44.22713411,0.392157905,0.427092514,0.58259098,-19.03204218,5.292987941,-3.011645064,331.5400085,366.6300049,377.769989,621.3400269,-12.57767121,53.35243445,FALSE,FALSE,TRUE,12.60928999,4.350431323,236539,804036.78,14,17,-3,FALSE,-1.548912246,-0.895847362,1,FALSE
UBXG,6.89,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster | excess volatility,REGULAR,6.89,,,,6.889999866,0,0,0,0,-5,-5,-10,Stage 4,7.130000114,33.51433338,-28.80273344,6.961861389,12.29313702,30.55164933,37.14098628,-32.4744605,-82.44586021,-86.49019634,-90.49655191,7.055537766,-93.54573411,0.009322274,0.01448309,0.057214357,-75.08165088,-5.745555124,-12.45235112,12.88000011,38.75,83.5,112.5,-46.50621269,93.87555567,TRUE,FALSE,TRUE,2.395142879,34.76259688,315590,1244189.08,7,12,-5,FALSE,-3.36606233,1.338433343,0,FALSE
UPLD,4.655,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,4.655,,,,4.65500021,0,0,0,0,-5,0,-10,Stage 4,4.039999962,9.636666648,-32.93121449,5.888056661,6.85292613,10.38067078,12.22367321,-21.80370195,-24.67636992,-69.17218482,-73.84831231,7.055537766,-76.22772259,0.006298286,0.00957415,0.019291681,-30.51485941,-3.722850608,-31.84479851,10.25,10.60000038,13.10000038,39.09999847,-54.58536381,88.09462815,FALSE,TRUE,TRUE,0.691421407,14.85330559,39561,35698.42,7,11,-4,FALSE,15.22277856,1.859957001,0,FALSE
UPWK,8.34,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,8.34,,,,8.345000267,0,0,0,0,0,7,-10,Stage 4,8.329999924,13.79900007,-16.79162236,8.420833678,9.295363514,12.19201024,12.8847206,-16.26077094,-23.22906757,-60.20505226,-38.50404971,7.055537766,-67.26059003,0.011290912,0.012473676,0.021693147,-28.36907294,6.441327865,-1.707885842,9.380000114,11.69999981,19.45999908,22.84000015,-11.03411338,63.46322149,TRUE,FALSE,TRUE,0.350714343,4.202688217,1391432,4278708.64,5,7,-2,FALSE,0.180076152,0.967936121,1,FALSE
VFF,1.875,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,1.875,,,,1.875,0,0,0,0,0,7,-10,Stage 4,1.889999986,2.999333318,-8.77015164,2.064476661,2.361852008,2.686394319,2.64886128,-5.528035665,-30.03731518,-50.65789412,67.41071357,7.055537766,-57.71343188,0.002536903,0.003353871,0.004455607,-36.65325246,0.267379423,-7.635466679,2.549999952,3.24000001,3.660000086,4.989999771,-26.47058686,62.42484798,FALSE,FALSE,TRUE,0.099214281,5.291428339,923480,1200831.6,7,8,-1,FALSE,-0.793650043,1.078166077,0,FALSE
VISN,12.735,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,12.735,,,,12.73499966,0,0,0,0,0,10,-10,Stage 4,12.57999992,16.57599999,-6.713940005,12.56545112,13.41164288,14.91109346,14.64831941,-7.009881437,-29.05292972,-29.60199254,55.49450927,7.055537766,-36.65753031,0.017230647,0.017873508,0.024050427,-36.30107539,-1.125779942,0.592415562,13.03899956,19.67499924,19.90999985,20.54999924,-2.331466456,38.02919645,FALSE,FALSE,FALSE,0.411285673,3.229569564,3076150,7310645,5,7,-2,FALSE,1.232112352,0.354610542,1,FALSE
VRME,0.5904,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,0.5904,,,,0.590399981,0,0,0,0,0,3,-10,Stage 4,0.601000011,0.846806667,-8.03443448,0.648124316,0.708284011,0.814342439,0.840995701,-9.64660811,-26.47571604,-10.25991757,-23.27485804,7.055537766,-17.31545534,0.00079882,0.000971211,0.001275497,-35.73720559,-6.389727626,-14.43478513,0.75,0.949999988,1.279999971,1.509899974,-21.28000259,60.89807333,FALSE,TRUE,TRUE,0.042371422,7.176731614,44439,72432.78,2,8,-6,FALSE,-1.763732151,-1.600007153,0,FALSE
WB,7.2399,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,7.2399,,,,7.239900112,0,0,0,0,-5,10,-10,Stage 4,7.199999809,9.214000003,-9.987300439,7.53744814,7.998234464,8.984616313,9.219492551,-8.150474667,-15.61887906,-28.17559358,-24.74116218,7.055537766,-35.23113135,0.009795695,0.01091957,0.014343924,-25.85494713,-1.631793739,-5.236907871,8.119999886,9.340000153,10.59000015,12.96000004,-10.83866731,44.13657337,FALSE,FALSE,TRUE,0.140714271,1.94359409,625217,1311472.34,3,10,-7,FALSE,0.554170888,0.0898643,1,FALSE
WDAY,123.43,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,123.43,,,,123.4300003,0,0,0,0,-5,7,-10,Stage 4,124.2099991,154.3463333,-18.33930566,125.7046208,129.4802216,153.9519184,165.2534566,-12.81784072,-0.603961989,-43.08047183,-47.9659387,7.055537766,-50.1360096,0.16700266,0.173585083,0.256971207,-6.159142146,9.191436045,-5.634558543,158.6399994,158.6399994,170.4600067,249.8500061,-22.19490622,50.5983601,FALSE,FALSE,TRUE,6.690000262,5.420076355,1481161,5350215.22,9,10,-1,FALSE,-0.627967784,-0.807648389,1,FALSE
WETH,1.165,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,REGULAR,1.165,,,,1.164999962,0,0,0,0,-5,0,-10,Stage 4,1.070000052,1.57233334,-8.423770336,1.323933777,1.449680935,1.540836355,1.547268514,-0.563948077,-10.38461503,-17.95774669,26.63042834,7.055537766,-25.01328445,0.001576263,0.002136369,0.002416199,-30.44022987,-12.40602073,-20.74830346,1.629999995,2,2.099999905,3.680000067,-28.52760949,68.34239292,TRUE,FALSE,TRUE,0.150571431,12.92458681,62056,127439.12,11,19,-8,FALSE,8.87849577,3.097342192,1,FALSE
WLDS,1.71,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | excess volatility,REGULAR,1.71,,,,1.710000038,0,0,0,0,5,-5,-10,Stage 4,1.74000001,6.523799992,-55.14284709,2.214305895,2.973135771,8.600860199,14.25412728,-34.50909696,-54.03225739,-85.38461482,-87.58169948,7.055537766,-92.44015259,0.002313656,0.003749943,0.02067364,-67.00407019,-6.043956656,-26.92307261,4.349999905,9.720000267,9.720000267,102.5999985,-60.68965343,98.33333327,FALSE,TRUE,TRUE,0.447785701,26.18629772,71289,1256913.02,1,1,0,FALSE,-1.724136277,-3.389827312,1,FALSE
WTO,6.72,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY | excess volatility,REGULAR,6.72,,,,6.71999979,0,0,0,0,5,-5,-10,Stage 4,6.210000038,25.73799992,-95.94487715,8.051706826,17.76706017,2858.243812,10705.31641,-39.32222422,-76.66666678,-79.94029913,-99.85066667,7.055537766,-86.9958369,0.009092261,0.016190402,1.168561603,-74.37881104,14.87179316,-19.99999886,23.5,27.10000038,53.5,7700,-71.40425621,99.91272728,FALSE,FALSE,TRUE,2.509271417,37.34034964,39443,224472.06,3,4,-1,FALSE,8.212556343,-3.03170481,1,FALSE
YAAS,0.81,5,Avoid,Avoid,Clean,below EMA200 | weekly Stage 4 | not outperforming SPY,REGULAR,0.81,,,,0.810000002,0,0,0,0,5,0,-10,Stage 4,0.810000002,1.177833335,-29.81567547,0.882436831,0.967339161,10.23380373,22.30083455,-38.2975271,-16.49484758,-50,-99.72782259,7.055537766,-57.05553777,0.001095942,0.001335603,0.002555697,-20.56003838,-4.028433676,-10.79295053,1.059999943,2.569999933,2.569999933,560,-23.58490131,99.85535714,FALSE,TRUE,TRUE,0.102528551,12.65784574,26455,3830811.1,1,1,0,FALSE,0,-0.012346203,1,FALSE
